Interchange_Name,Highway_Name,Mile_Marker,Latitude,Longitude,Permalink
IC_I465_17,I-465,17,39.82327265518051,-86.2755517728853,https://www.waze.com/editor?env=usa&lat=39.82327265518051&lon=-86.2755517728853&zoom=5
IC_I465_52,I-465,52,39.70374464328644,-86.08243635005613,https://www.waze.com/editor?env=usa&lat=39.70374464328644&lon=-86.08243635005613&zoom=5
IC_I265_1,I-265,1,38.310791589027076,-85.84563000009273,https://www.waze.com/editor?env=usa&lat=38.310791589027076&lon=-85.84563000009273&zoom=5
IC_I265_3,I-265,3,38.336183049502,-85.8177718011807,https://www.waze.com/editor?env=usa&lat=38.336183049502&lon=-85.8177718011807&zoom=5
IC_I94_22,I-94,22,41.60707952008218,-87.10820544772032,https://www.waze.com/editor?env=usa&lat=41.60707952008218&lon=-87.10820544772032&zoom=5
WS_I94_29,N/A,N/A,41.641061803624936,-86.99727647969489,https://www.waze.com/editor?env=usa&lat=41.641061803624936&lon=-86.99727647969489&zoom=5
IC_U421_91,US-421,91,39.92363058390949,-86.22849997733356,https://www.waze.com/editor?env=usa&lat=39.92363058390949&lon=-86.22849997733356&zoom=5
IC_I465_25,I-465,25,39.93002654937855,-86.26800603265328,https://www.waze.com/editor?env=usa&lat=39.93002654937855&lon=-86.26800603265328&zoom=5
IC_I465_49,I-465,49,39.732212479810386,-86.04481302745918,https://www.waze.com/editor?env=usa&lat=39.732212479810386&lon=-86.04481302745918&zoom=5
IC_I465_27,I-465,27,39.92363058390949,-86.22849997733356,https://www.waze.com/editor?env=usa&lat=39.92363058390949&lon=-86.22849997733356&zoom=5
RA_I94_43,N/A,N/A,41.734580780960535,-86.79102485202363,https://www.waze.com/editor?env=usa&lat=41.734580780960535&lon=-86.79102485202363&zoom=5
IC_U421_52,US-421,52,39.36240077183593,-85.51501095882064,https://www.waze.com/editor?env=usa&lat=39.36240077183593&lon=-85.51501095882064&zoom=5
IC_I465_48,I-465,48,39.73867779723977,-86.0424482489504,https://www.waze.com/editor?env=usa&lat=39.73867779723977&lon=-86.0424482489504&zoom=5
IC_S229_12,IN-229,12,39.308049547250036,-85.21657690695312,https://www.waze.com/editor?env=usa&lat=39.308049547250036&lon=-85.21657690695312&zoom=5
IC_I94_19,I-94,19,41.60190660024189,-87.17411519442605,https://www.waze.com/editor?env=usa&lat=41.60190660024189&lon=-87.17411519442605&zoom=5
IC_I94_13,I-94,13,41.57217439400127,-87.28370112994587,https://www.waze.com/editor?env=usa&lat=41.57217439400127&lon=-87.28370112994587&zoom=5
IC_I94_34,I-94,34,41.65813702608116,-86.89416921392697,https://www.waze.com/editor?env=usa&lat=41.65813702608116&lon=-86.89416921392697&zoom=5
IC_I94_40,I-94,40,41.69378293129815,-86.8103216563262,https://www.waze.com/editor?env=usa&lat=41.69378293129815&lon=-86.8103216563262&zoom=5
IC_S331_22,IN-331,22,41.46070137555882,-86.15625941829973,https://www.waze.com/editor?env=usa&lat=41.46070137555882&lon=-86.15625941829973&zoom=5
IC_I94_10,I-94,10,41.567365734727275,-87.3366601018535,https://www.waze.com/editor?env=usa&lat=41.567365734727275&lon=-87.3366601018535&zoom=5
IC_U231_205 FMR,US-231,205 FMR,40.42589407264781,-86.9019628403094,https://www.waze.com/editor?env=usa&lat=40.42589407264781&lon=-86.9019628403094&zoom=5
IC_U231_206 FMR,US-231,206 FMR,40.42589407264781,-86.9019628403094,https://www.waze.com/editor?env=usa&lat=40.42589407264781&lon=-86.9019628403094&zoom=5
IC_I90_31,I-90,31,41.57322358083263,-87.04580541014398,https://www.waze.com/editor?env=usa&lat=41.57322358083263&lon=-87.04580541014398&zoom=5
IC_I94_15,I-94,15,41.58297386016016,-87.24036268124979,https://www.waze.com/editor?env=usa&lat=41.58297386016016&lon=-87.24036268124979&zoom=5
IC_I94_26,I-94,26,41.62451900855315,-87.04557279699223,https://www.waze.com/editor?env=usa&lat=41.62451900855315&lon=-87.04557279699223&zoom=5
IC_U421_146,US-421,146,40.567378738799746,-86.65847853497854,https://www.waze.com/editor?env=usa&lat=40.567378738799746&lon=-86.65847853497854&zoom=5
IC_I465_31,I-465,31,39.930211196498,-86.1578546625511,https://www.waze.com/editor?env=usa&lat=39.930211196498&lon=-86.1578546625511&zoom=5
IC_I469_11,I-469,11,40.982404309460044,-85.08604232054755,https://www.waze.com/editor?env=usa&lat=40.982404309460044&lon=-85.08604232054755&zoom=5
IC_I465_2,I-465,2,39.69930866449704,-86.14874064848772,https://www.waze.com/editor?env=usa&lat=39.69930866449704&lon=-86.14874064848772&zoom=5
IC_S101_64,IN-101,64,41.14430052525503,-84.84839341375525,https://www.waze.com/editor?env=usa&lat=41.14430052525503&lon=-84.84839341375525&zoom=5
IC_S331_34,IN-331,34,41.62422834190604,-86.13804750014961,https://www.waze.com/editor?env=usa&lat=41.62422834190604&lon=-86.13804750014961&zoom=5
IC_I465_47,I-465,47,39.7513458493905,-86.03332690504529,https://www.waze.com/editor?env=usa&lat=39.7513458493905&lon=-86.03332690504529&zoom=5
IC_I94_9,I-94,9,41.56893756012218,-87.35607995155239,https://www.waze.com/editor?env=usa&lat=41.56893756012218&lon=-87.35607995155239&zoom=5
IC_S152_0,IN-152,0,41.57408969106401,-87.4799712216809,https://www.waze.com/editor?env=usa&lat=41.57408969106401&lon=-87.4799712216809&zoom=5
IC_I465_37,I-465,37,39.894729407554934,-86.05414770674452,https://www.waze.com/editor?env=usa&lat=39.894729407554934&lon=-86.05414770674452&zoom=5
IC_I469_9,I-469,9,40.96722102711535,-85.12333438420532,https://www.waze.com/editor?env=usa&lat=40.96722102711535&lon=-85.12333438420532&zoom=5
IC_S331_10,IN-331,10,41.313075409193836,-86.1163911894588,https://www.waze.com/editor?env=usa&lat=41.313075409193836&lon=-86.1163911894588&zoom=5
IC_S162_3,IN-162,3,38.118272001609974,-86.9778757644773,https://www.waze.com/editor?env=usa&lat=38.118272001609974&lon=-86.9778757644773&zoom=5
IC_S331_33,IN-331,33,41.62439926424344,-86.1767251619042,https://www.waze.com/editor?env=usa&lat=41.62439926424344&lon=-86.1767251619042&zoom=5
IC_S332_0,IN-332,0,40.218940319971516,-85.56033410835151,https://www.waze.com/editor?env=usa&lat=40.218940319971516&lon=-85.56033410835151&zoom=5
IC_I469_2,I-469,2,40.95416029375337,-85.25809334302043,https://www.waze.com/editor?env=usa&lat=40.95416029375337&lon=-85.25809334302043&zoom=5
IC_I465_46,I-465,46,39.772760957800045,-86.0304392987594,https://www.waze.com/editor?env=usa&lat=39.772760957800045&lon=-86.0304392987594&zoom=5
IC_I90_21,I-90,21,41.59294203880114,-87.2334296439205,https://www.waze.com/editor?env=usa&lat=41.59294203880114&lon=-87.2334296439205&zoom=5
IC_S312_5,IN-312,5,41.62880873301569,-87.43231605106071,https://www.waze.com/editor?env=usa&lat=41.62880873301569&lon=-87.43231605106071&zoom=5
IC_S101_17,IN-101,17,39.280350122970646,-85.10051077410257,https://www.waze.com/editor?env=usa&lat=39.280350122970646&lon=-85.10051077410257&zoom=5
IC_S441_0,IN-441,0,38.64825541107224,-87.52761177708942,https://www.waze.com/editor?env=usa&lat=38.64825541107224&lon=-87.52761177708942&zoom=5
IC_I90_17,I-90,17,41.587464879773115,-87.30227326134107,https://www.waze.com/editor?env=usa&lat=41.587464879773115&lon=-87.30227326134107&zoom=5
IC_U150_172,US-150,172,38.303148183932784,-85.89024280531436,https://www.waze.com/editor?env=usa&lat=38.303148183932784&lon=-85.89024280531436&zoom=5
IC_S160_17,IN-160,17,38.54031212048121,-85.77748179978929,https://www.waze.com/editor?env=usa&lat=38.54031212048121&lon=-85.77748179978929&zoom=5
IC_I469_6,I-469,6,40.95444709972883,-85.16756984592746,https://www.waze.com/editor?env=usa&lat=40.95444709972883&lon=-85.16756984592746&zoom=5
IC_U30_128,US-30,128,41.1220189041324,-85.18673896289195,https://www.waze.com/editor?env=usa&lat=41.1220189041324&lon=-85.18673896289195&zoom=5
IC_U231_1,US-231,1,37.90907190502648,-87.04063488218704,https://www.waze.com/editor?env=usa&lat=37.90907190502648&lon=-87.04063488218704&zoom=5
IC_U231_28,US-231,28,38.118272001609974,-86.9778757644773,https://www.waze.com/editor?env=usa&lat=38.118272001609974&lon=-86.9778757644773&zoom=5
IC_I65_259 A,I-65,259 A,41.56263208240381,-87.30681623760267,https://www.waze.com/editor?env=usa&lat=41.56263208240381&lon=-87.30681623760267&zoom=5
IC_S912_0,IN-912,0,41.65627351364391,-87.51594137297131,https://www.waze.com/editor?env=usa&lat=41.65627351364391&lon=-87.51594137297131&zoom=5
IC_I70_80 A,I-70,80 A,39.75318863992865,-86.14532453964196,https://www.waze.com/editor?env=usa&lat=39.75318863992865&lon=-86.14532453964196&zoom=5
IC_I65_110_B,I-65_110,B,39.75483981679242,-86.14492712373766,https://www.waze.com/editor?env=usa&lat=39.75483981679242&lon=-86.14492712373766&zoom=5
IC_I265_7,I-265,7,38.34564920571738,-85.75404300324625,https://www.waze.com/editor?env=usa&lat=38.34564920571738&lon=-85.75404300324625&zoom=5
IC_I865_0,I-865,0,39.931092906869125,-86.33909217486136,https://www.waze.com/editor?env=usa&lat=39.931092906869125&lon=-86.33909217486136&zoom=5
IC_I865_5,I-865,5,39.93002654937855,-86.26800603265328,https://www.waze.com/editor?env=usa&lat=39.93002654937855&lon=-86.26800603265328&zoom=5
IC_I469_31,I-469,31,41.16830394719763,-85.10415067253935,https://www.waze.com/editor?env=usa&lat=41.16830394719763&lon=-85.10415067253935&zoom=5
IC_I469_13,I-469,13,40.99270911263159,-85.05688938621775,https://www.waze.com/editor?env=usa&lat=40.99270911263159&lon=-85.05688938621775&zoom=5
IC_I469_15,I-469,15,41.01931586100499,-85.02564311157964,https://www.waze.com/editor?env=usa&lat=41.01931586100499&lon=-85.02564311157964&zoom=5
IC_I469_17,I-469,17,41.03992266881157,-85.0007880914763,https://www.waze.com/editor?env=usa&lat=41.03992266881157&lon=-85.0007880914763&zoom=5
IC_I469_19,I-469,19,41.06310200639375,-84.98950834927814,https://www.waze.com/editor?env=usa&lat=41.06310200639375&lon=-84.98950834927814&zoom=5
